date,time,province,confirmed,released,deceased
2020-03-31,0,Chungcheongnam-do,128,90,0
2020-03-31,0,Jeollabuk-do,13,7,0
2020-03-31,0,Jeollanam-do,9,3,0
2020-03-31,0,Gyeongsangbuk-do,1300,808,38
2020-03-31,0,Gyeongsangnam-do,96,67,0
2020-03-31,0,Jeju-do,9,3,0
2020-04-01,0,Seoul,474,117,0
2020-04-01,0,Busan,122,87,3
2020-04-01,0,Daegu,6704,4070,115
2020-04-01,0,Incheon,69,19,0
2020-04-01,0,Gwangju,24,14,0
2020-04-01,0,Daejeon,36,18,0
2020-04-01,0,Ulsan,39,20,1
2020-04-01,0,Sejong,46,12,0
2020-04-01,0,Gyeonggi-do,499,171,6
2020-04-01,0,Gangwon-do,38,23,1
2020-04-01,0,Chungcheongbuk-do,44,23,0
2020-04-01,0,Chungcheongnam-do,131,91,0
2020-04-01,0,Jeollabuk-do,14,7,0
2020-04-01,0,Jeollanam-do,12,3,0
2020-04-01,0,Gyeongsangbuk-do,1302,822,39
2020-04-01,0,Gyeongsangnam-do,100,67,0
2020-04-01,0,Jeju-do,9,3,0
2020-04-02,0,Seoul,488,127,0
2020-04-02,0,Busan,122,87,3
2020-04-02,0,Daegu,6725,4283,117
2020-04-02,0,Incheon,73,20,0
2020-04-02,0,Gwangju,25,14,0
2020-04-02,0,Daejeon,36,18,0
2020-04-02,0,Ulsan,40,21,1
2020-04-02,0,Sejong,46,12,0
2020-04-02,0,Gyeonggi-do,516,181,6
2020-04-02,0,Gangwon-do,39,23,1
2020-04-02,0,Chungcheongbuk-do,44,23,0
2020-04-02,0,Chungcheongnam-do,133,95,0
2020-04-02,0,Jeollabuk-do,14,7,0
2020-04-02,0,Jeollanam-do,14,3,0
2020-04-02,0,Gyeongsangbuk-do,1304,840,41
2020-04-02,0,Gyeongsangnam-do,106,70,0
2020-04-02,0,Jeju-do,9,3,0
2020-04-03,0,Seoul,506,131,0
2020-04-03,0,Busan,122,88,3
2020-04-03,0,Daegu,6734,4434,121
2020-04-03,0,Incheon,74,21,0
2020-04-03,0,Gwangju,26,15,0
2020-04-03,0,Daejeon,36,18,0
2020-04-03,0,Ulsan,40,21,1
2020-04-03,0,Sejong,46,12,0
2020-04-03,0,Gyeonggi-do,539,186,6
2020-04-03,0,Gangwon-do,41,23,1
2020-04-03,0,Chungcheongbuk-do,45,25,0
2020-04-03,0,Chungcheongnam-do,134,97,0
2020-04-03,0,Jeollabuk-do,15,7,0
2020-04-03,0,Jeollanam-do,15,3,0
2020-04-03,0,Gyeongsangbuk-do,1309,865,42
2020-04-03,0,Gyeongsangnam-do,107,71,0
2020-04-03,0,Jeju-do,9,3,0
2020-04-04,0,Seoul,528,144,0
2020-04-04,0,Busan,122,90,3
2020-04-04,0,Daegu,6761,4673,122
2020-04-04,0,Incheon,77,22,0
2020-04-04,0,Gwangju,26,15,0
2020-04-04,0,Daejeon,36,18,0
2020-04-04,0,Ulsan,40,24,1
2020-04-04,0,Sejong,46,15,0
2020-04-04,0,Gyeonggi-do,562,200,6
2020-04-04,0,Gangwon-do,42,23,1
2020-04-04,0,Chungcheongbuk-do,45,27,0
2020-04-04,0,Chungcheongnam-do,135,102,0
2020-04-04,0,Jeollabuk-do,15,7,0
2020-04-04,0,Jeollanam-do,15,4,0
2020-04-04,0,Gyeongsangbuk-do,1310,881,44
2020-04-04,0,Gyeongsangnam-do,108,75,0
2020-04-04,0,Jeju-do,9,4,0
2020-04-05,0,Seoul,552,145,0
2020-04-05,0,Busan,122,90,3
2020-04-05,0,Daegu,6768,4773,127
2020-04-05,0,Incheon,79,25,0
2020-04-05,0,Gwangju,27,15,0
2020-04-05,0,Daejeon,37,18,0
2020-04-05,0,Ulsan,40,27,1
2020-04-05,0,Sejong,46,15,0
2020-04-05,0,Gyeonggi-do,572,208,7
2020-04-05,0,Gangwon-do,45,24,1
2020-04-05,0,Chungcheongbuk-do,45,28,0
2020-04-05,0,Chungcheongnam-do,135,102,0
2020-04-05,0,Jeollabuk-do,16,7,0
2020-04-05,0,Jeollanam-do,15,4,0
2020-04-05,0,Gyeongsangbuk-do,1314,899,44
2020-04-05,0,Gyeongsangnam-do,109,77,0
2020-04-05,0,Jeju-do,12,4,0
2020-04-06,0,Seoul,563,151,0
2020-04-06,0,Busan,122,91,3
2020-04-06,0,Daegu,6781,4865,129
2020-04-06,0,Incheon,80,27,0
2020-04-06,0,Gwangju,27,15,0
2020-04-06,0,Daejeon,39,19,0
2020-04-06,0,Ulsan,40,27,1
2020-04-06,0,Sejong,46,17,0
2020-04-06,0,Gyeonggi-do,580,213,7
2020-04-06,0,Gangwon-do,45,23,1
2020-04-06,0,Chungcheongbuk-do,45,29,0
2020-04-06,0,Chungcheongnam-do,136,102,0
2020-04-06,0,Jeollabuk-do,16,7,0
2020-04-06,0,Jeollanam-do,15,4,0
2020-04-06,0,Gyeongsangbuk-do,1316,922,45
2020-04-06,0,Gyeongsangnam-do,111,80,0
2020-04-06,0,Jeju-do,12,4,0
2020-04-07,0,Seoul,567,164,0
2020-04-07,0,Busan,123,91,3
2020-04-07,0,Daegu,6794,4918,134
2020-04-07,0,Incheon,80,27,0
2020-04-07,0,Gwangju,27,15,0
2020-04-07,0,Daejeon,39,20,0
2020-04-07,0,Ulsan,40,28,1
2020-04-07,0,Sejong,46,17,0
2020-04-07,0,Gyeonggi-do,590,226,7
2020-04-07,0,Gangwon-do,47,24,1
2020-04-07,0,Chungcheongbuk-do,45,29,0
2020-04-07,0,Chungcheongnam-do,137,104,0
2020-04-07,0,Jeollabuk-do,16,7,0
2020-04-07,0,Jeollanam-do,15,4,0
2020-04-07,0,Gyeongsangbuk-do,1317,934,46
2020-04-07,0,Gyeongsangnam-do,112,80,0
2020-04-07,0,Jeju-do,12,4,0
2020-04-08,0,Seoul,578,169,2
2020-04-08,0,Busan,125,94,3
2020-04-08,0,Daegu,6803,4961,137
2020-04-08,0,Incheon,84,27,0
2020-04-08,0,Gwangju,27,15,0
2020-04-08,0,Daejeon,39,20,0
2020-04-08,0,Ulsan,40,28,1
2020-04-08,0,Sejong,46,14,0
2020-04-08,0,Gyeonggi-do,596,237,10
2020-04-08,0,Gangwon-do,49,24,1
2020-04-08,0,Chungcheongbuk-do,45,29,0
2020-04-08,0,Chungcheongnam-do,137,106,0
2020-04-08,0,Jeollabuk-do,17,7,0
2020-04-08,0,Jeollanam-do,15,4,0
2020-04-08,0,Gyeongsangbuk-do,1320,954,46
2020-04-08,0,Gyeongsangnam-do,113,80,0
2020-04-08,0,Jeju-do,12,4,0
2020-04-09,0,Seoul,590,174,2
2020-04-09,0,Busan,125,97,3
2020-04-09,0,Daegu,6807,5106,139
2020-04-09,0,Incheon,84,31,0
2020-04-09,0,Gwangju,27,15,0
2020-04-09,0,Daejeon,39,20,0
2020-04-09,0,Ulsan,40,28,1
2020-04-09,0,Sejong,46,16,0
2020-04-09,0,Gyeonggi-do,606,259,11
2020-04-09,0,Gangwon-do,49,24,1
2020-04-09,0,Chungcheongbuk-do,45,30,0
2020-04-09,0,Chungcheongnam-do,138,105,0
2020-04-09,0,Jeollabuk-do,17,7,0
2020-04-09,0,Jeollanam-do,15,4,0
2020-04-09,0,Gyeongsangbuk-do,1320,968,47
2020-04-09,0,Gyeongsangnam-do,115,82,0
2020-04-09,0,Jeju-do,12,4,0
2020-04-10,0,Seoul,595,185,2
2020-04-10,0,Busan,126,98,3
2020-04-10,0,Daegu,6807,5193,142
2020-04-10,0,Incheon,85,34,0
2020-04-10,0,Gwangju,27,15,0
2020-04-10,0,Daejeon,39,21,0
2020-04-10,0,Ulsan,40,28,1
2020-04-10,0,Sejong,46,20,0
2020-04-10,0,Gyeonggi-do,615,269,11
2020-04-10,0,Gangwon-do,49,26,1
2020-04-10,0,Chungcheongbuk-do,45,28,0
2020-04-10,0,Chungcheongnam-do,138,105,0
2020-04-10,0,Jeollabuk-do,17,8,0
2020-04-10,0,Jeollanam-do,15,4,0
2020-04-10,0,Gyeongsangbuk-do,1327,994,48
2020-04-10,0,Gyeongsangnam-do,115,82,0
2020-04-10,0,Jeju-do,12,4,0
2020-04-11,0,Seoul,599,195,2
2020-04-11,0,Busan,126,100,3
2020-04-11,0,Daegu,6814,5271,145
2020-04-11,0,Incheon,85,35,0
2020-04-11,0,Gwangju,27,17,0
2020-04-11,0,Daejeon,39,22,0
2020-04-11,0,Ulsan,41,30,1
2020-04-11,0,Sejong,46,20,0
2020-04-11,0,Gyeonggi-do,624,286,11
2020-04-11,0,Gangwon-do,49,26,1
2020-04-11,0,Chungcheongbuk-do,45,28,0
2020-04-11,0,Chungcheongnam-do,138,106,0
2020-04-11,0,Jeollabuk-do,17,8,0
2020-04-11,0,Jeollanam-do,15,5,0
2020-04-11,0,Gyeongsangbuk-do,1330,1004,48
2020-04-11,0,Gyeongsangnam-do,115,83,0
2020-04-11,0,Jeju-do,12,4,0
2020-04-12,0,Seoul,602,202,2
2020-04-12,0,Busan,126,103,3
2020-04-12,0,Daegu,6816,5356,146
2020-04-12,0,Incheon,86,38,0
2020-04-12,0,Gwangju,27,19,0
2020-04-12,0,Daejeon,39,23,0
2020-04-12,0,Ulsan,41,32,1
2020-04-12,0,Sejong,46,22,0
2020-04-12,0,Gyeonggi-do,628,292,12
2020-04-12,0,Gangwon-do,49,27,1
2020-04-12,0,Chungcheongbuk-do,45,29,0
2020-04-12,0,Chungcheongnam-do,139,108,0
2020-04-12,0,Jeollabuk-do,17,8,0
2020-04-12,0,Jeollanam-do,15,5,0
2020-04-12,0,Gyeongsangbuk-do,1333,1013,49
2020-04-12,0,Gyeongsangnam-do,115,84,0
2020-04-12,0,Jeju-do,12,4,0
2020-04-13,0,Seoul,610,214,2
2020-04-13,0,Busan,126,103,3
2020-04-13,0,Daegu,6819,5395,147
2020-04-13,0,Incheon,87,39,0
2020-04-13,0,Gwangju,27,19,0
2020-04-13,0,Daejeon,39,23,0
2020-04-13,0,Ulsan,41,33,1
2020-04-13,0,Sejong,46,22,0
2020-04-13,0,Gyeonggi-do,631,305,13
2020-04-13,0,Gangwon-do,49,28,1
2020-04-13,0,Chungcheongbuk-do,45,31,0
2020-04-13,0,Chungcheongnam-do,139,109,0
2020-04-13,0,Jeollabuk-do,17,8,0
2020-04-13,0,Jeollanam-do,15,6,0
2020-04-13,0,Gyeongsangbuk-do,1337,1020,50
2020-04-13,0,Gyeongsangnam-do,115,84,0
2020-04-13,0,Jeju-do,12,5,0
2020-04-14,0,Seoul,612,228,2
2020-04-14,0,Busan,126,103,3
2020-04-14,0,Daegu,6822,5440,152
2020-04-14,0,Incheon,88,42,0
2020-04-14,0,Gwangju,27,21,0
2020-04-14,0,Daejeon,39,24,0
2020-04-14,0,Ulsan,42,33,1
2020-04-14,0,Sejong,46,21,0
2020-04-14,0,Gyeonggi-do,639,313,13
2020-04-14,0,Gangwon-do,49,29,1
2020-04-14,0,Chungcheongbuk-do,45,31,0
2020-04-14,0,Chungcheongnam-do,139,113,0
2020-04-14,0,Jeollabuk-do,17,8,0
2020-04-14,0,Jeollanam-do,15,6,0
2020-04-14,0,Gyeongsangbuk-do,1342,1029,50
2020-04-14,0,Gyeongsangnam-do,115,84,0
2020-04-14,0,Jeju-do,12,5,0
2020-04-15,0,Seoul,617,239,2
2020-04-15,0,Busan,127,107,3
2020-04-15,0,Daegu,6823,5486,155
2020-04-15,0,Incheon,88,48,0
2020-04-15,0,Gwangju,28,21,0
2020-04-15,0,Daejeon,39,24,0
2020-04-15,0,Ulsan,42,33,1
2020-04-15,0,Sejong,46,21,0
2020-04-15,0,Gyeonggi-do,645,322,13
2020-04-15,0,Gangwon-do,51,27,1
2020-04-15,0,Chungcheongbuk-do,45,31,0
2020-04-15,0,Chungcheongnam-do,139,114,0
2020-04-15,0,Jeollabuk-do,17,8,0
2020-04-15,0,Jeollanam-do,15,7,0
2020-04-15,0,Gyeongsangbuk-do,1348,1035,50
2020-04-15,0,Gyeongsangnam-do,115,84,0
2020-04-15,0,Jeju-do,13,5,0
2020-04-16,0,Seoul,619,250,2
2020-04-16,0,Busan,130,111,3
2020-04-16,0,Daegu,6827,5586,158
2020-04-16,0,Incheon,88,51,0
2020-04-16,0,Gwangju,28,22,0
2020-04-16,0,Daejeon,39,25,0
2020-04-16,0,Ulsan,42,34,1
2020-04-16,0,Sejong,46,21,0
2020-04-16,0,Gyeonggi-do,649,330,14
2020-04-16,0,Gangwon-do,52,27,1
2020-04-16,0,Chungcheongbuk-do,45,34,0
2020-04-16,0,Chungcheongnam-do,139,115,0
2020-04-16,0,Jeollabuk-do,17,9,0
2020-04-16,0,Jeollanam-do,15,7,0
2020-04-16,0,Gyeongsangbuk-do,1352,1044,50
2020-04-16,0,Gyeongsangnam-do,115,82,0
2020-04-16,0,Jeju-do,13,5,0
2020-04-17,0,Seoul,621,268,2
2020-04-17,0,Busan,130,112,3
2020-04-17,0,Daegu,6827,5626,159
2020-04-17,0,Incheon,89,51,0
2020-04-17,0,Gwangju,30,22,0
2020-04-17,0,Daejeon,40,25,0
2020-04-17,0,Ulsan,42,34,1
2020-04-17,0,Sejong,46,24,0
2020-04-17,0,Gyeonggi-do,650,340,14
2020-04-17,0,Gangwon-do,52,28,1
2020-04-17,0,Chungcheongbuk-do,45,37,0
2020-04-17,0,Chungcheongnam-do,139,115,0
2020-04-17,0,Jeollabuk-do,17,9,0
2020-04-17,0,Jeollanam-do,15,7,0
2020-04-17,0,Gyeongsangbuk-do,1356,1037,50
2020-04-17,0,Gyeongsangnam-do,115,84,0
2020-04-17,0,Jeju-do,13,5,0
2020-04-18,0,Seoul,622,274,2
2020-04-18,0,Busan,130,112,3
2020-04-18,0,Daegu,6830,5685,160
2020-04-18,0,Incheon,90,55,0
2020-04-18,0,Gwangju,30,22,0
2020-04-18,0,Daejeon,39,25,0
2020-04-18,0,Ulsan,42,34,1
2020-04-18,0,Sejong,46,25,0
2020-04-18,0,Gyeonggi-do,654,361,14
2020-04-18,0,Gangwon-do,53,28,1
2020-04-18,0,Chungcheongbuk-do,45,38,0
2020-04-18,0,Chungcheongnam-do,141,119,0
2020-04-18,0,Jeollabuk-do,17,9,0
2020-04-18,0,Jeollanam-do,15,7,0
2020-04-18,0,Gyeongsangbuk-do,1358,1046,51
2020-04-18,0,Gyeongsangnam-do,116,84,0
2020-04-18,0,Jeju-do,13,6,0
2020-04-19,0,Seoul,624,288,2
2020-04-19,0,Busan,130,115,3
2020-04-19,0,Daegu,6832,5743,161
2020-04-19,0,Incheon,91,55,0
2020-04-19,0,Gwangju,30,22,0
2020-04-19,0,Daejeon,39,25,0
2020-04-19,0,Ulsan,42,34,1
2020-04-19,0,Sejong,46,29,0
2020-04-19,0,Gyeonggi-do,654,370,14
2020-04-19,0,Gangwon-do,53,28,2
2020-04-19,0,Chungcheongbuk-do,45,38,0
2020-04-19,0,Chungcheongnam-do,141,122,0
2020-04-19,0,Jeollabuk-do,17,9,0
2020-04-19,0,Jeollanam-do,15,8,0
2020-04-19,0,Gyeongsangbuk-do,1359,1057,51
2020-04-19,0,Gyeongsangnam-do,116,85,0
2020-04-19,0,Jeju-do,13,6,0
2020-04-20,0,Seoul,624,304,2
2020-04-20,0,Busan,132,115,3
2020-04-20,0,Daegu,6833,5769,163
2020-04-20,0,Incheon,92,56,0
2020-04-20,0,Gwangju,30,22,0
2020-04-20,0,Daejeon,39,26,0
2020-04-20,0,Ulsan,43,34,1
2020-04-20,0,Sejong,46,29,0
2020-04-20,0,Gyeonggi-do,656,387,14
2020-04-20,0,Gangwon-do,53,28,2
2020-04-20,0,Chungcheongbuk-do,45,38,0
2020-04-20,0,Chungcheongnam-do,141,122,0
2020-04-20,0,Jeollabuk-do,17,9,0
2020-04-20,0,Jeollanam-do,15,8,0
2020-04-20,0,Gyeongsangbuk-do,1361,1064,51
2020-04-20,0,Gyeongsangnam-do,116,87,0
2020-04-20,0,Jeju-do,13,6,0
2020-04-21,0,Seoul,626,315,2
2020-04-21,0,Busan,132,115,3
2020-04-21,0,Daegu,6835,5793,164
2020-04-21,0,Incheon,92,56,0
2020-04-21,0,Gwangju,30,22,0
2020-04-21,0,Daejeon,39,26,0
2020-04-21,0,Ulsan,43,35,1
2020-04-21,0,Sejong,46,29,0
2020-04-21,0,Gyeonggi-do,658,398,14
2020-04-21,0,Gangwon-do,53,30,2
2020-04-21,0,Chungcheongbuk-do,45,39,0
2020-04-21,0,Chungcheongnam-do,141,123,0
2020-04-21,0,Jeollabuk-do,17,9,0
2020-04-21,0,Jeollanam-do,15,8,0
2020-04-21,0,Gyeongsangbuk-do,1361,1072,51
2020-04-21,0,Gyeongsangnam-do,116,88,0
2020-04-21,0,Jeju-do,13,6,0
2020-04-22,0,Seoul,628,322,2
2020-04-22,0,Busan,134,115,3
2020-04-22,0,Daegu,6836,5827,165
2020-04-22,0,Incheon,92,57,0
2020-04-22,0,Gwangju,30,22,0
2020-04-22,0,Daejeon,40,27,0
2020-04-22,0,Ulsan,43,35,1
2020-04-22,0,Sejong,46,33,0
2020-04-22,0,Gyeonggi-do,658,404,14
2020-04-22,0,Gangwon-do,53,31,2
2020-04-22,0,Chungcheongbuk-do,45,39,0
2020-04-22,0,Chungcheongnam-do,141,122,0
2020-04-22,0,Jeollabuk-do,17,9,0
2020-04-22,0,Jeollanam-do,15,8,0
2020-04-22,0,Gyeongsangbuk-do,1363,1079,51
2020-04-22,0,Gyeongsangnam-do,117,89,0
2020-04-22,0,Jeju-do,13,8,0
2020-04-23,0,Seoul,628,342,2
2020-04-23,0,Busan,135,116,3
2020-04-23,0,Daegu,6840,5890,166
2020-04-23,0,Incheon,92,56,0
2020-04-23,0,Gwangju,30,24,0
2020-04-23,0,Daejeon,40,29,0
2020-04-23,0,Ulsan,43,36,1
2020-04-23,0,Sejong,46,34,0
2020-04-23,0,Gyeonggi-do,659,424,14
2020-04-23,0,Gangwon-do,53,31,2
2020-04-23,0,Chungcheongbuk-do,45,40,0
2020-04-23,0,Chungcheongnam-do,141,123,0
2020-04-23,0,Jeollabuk-do,17,9,0
2020-04-23,0,Jeollanam-do,15,8,0
2020-04-23,0,Gyeongsangbuk-do,1363,1091,52
2020-04-23,0,Gyeongsangnam-do,117,89,0
2020-04-23,0,Jeju-do,13,8,0
2020-04-24,0,Seoul,628,362,2
2020-04-24,0,Busan,136,116,3
2020-04-24,0,Daegu,6842,5931,166
2020-04-24,0,Incheon,92,54,0
2020-04-24,0,Gwangju,30,24,0
2020-04-24,0,Daejeon,40,30,0
2020-04-24,0,Ulsan,43,36,1
2020-04-24,0,Sejong,46,34,0
2020-04-24,0,Gyeonggi-do,660,441,14
2020-04-24,0,Gangwon-do,53,31,2
2020-04-24,0,Chungcheongbuk-do,45,40,0
2020-04-24,0,Chungcheongnam-do,141,123,0
2020-04-24,0,Jeollabuk-do,17,11,0
2020-04-24,0,Jeollanam-do,15,8,0
2020-04-24,0,Gyeongsangbuk-do,1364,1097,52
2020-04-24,0,Gyeongsangnam-do,117,91,0
2020-04-24,0,Jeju-do,13,8,0
2020-04-25,0,Seoul,629,383,2
2020-04-25,0,Busan,136,116,3
2020-04-25,0,Daegu,6845,5974,166
2020-04-25,0,Incheon,92,55,0
2020-04-25,0,Gwangju,30,25,0
2020-04-25,0,Daejeon,40,32,0
2020-04-25,0,Ulsan,43,36,1
2020-04-25,0,Sejong,46,35,0
2020-04-25,0,Gyeonggi-do,662,448,14
2020-04-25,0,Gangwon-do,53,32,2
2020-04-25,0,Chungcheongbuk-do,45,40,0
2020-04-25,0,Chungcheongnam-do,141,123,0
2020-04-25,0,Jeollabuk-do,17,10,0
2020-04-25,0,Jeollanam-do,15,8,0
2020-04-25,0,Gyeongsangbuk-do,1364,1104,52
2020-04-25,0,Gyeongsangnam-do,117,91,0
2020-04-25,0,Jeju-do,13,8,0
2020-04-26,0,Seoul,629,388,2
2020-04-26,0,Busan,137,116,3
2020-04-26,0,Daegu,6846,6018,168
2020-04-26,0,Incheon,92,57,0
2020-04-26,0,Gwangju,30,25,0
2020-04-26,0,Daejeon,40,34,0
2020-04-26,0,Ulsan,43,36,1
2020-04-26,0,Sejong,46,35,0
2020-04-26,0,Gyeonggi-do,668,463,14
2020-04-26,0,Gangwon-do,53,34,2
2020-04-26,0,Chungcheongbuk-do,45,40,0
2020-04-26,0,Chungcheongnam-do,141,123,0
2020-04-26,0,Jeollabuk-do,18,10,0
2020-04-26,0,Jeollanam-do,15,9,0
2020-04-26,0,Gyeongsangbuk-do,1364,1109,52
2020-04-26,0,Gyeongsangnam-do,117,93,0
2020-04-26,0,Jeju-do,13,7,0
2020-04-27,0,Seoul,629,393,2
2020-04-27,0,Busan,137,117,3
2020-04-27,0,Daegu,6847,6040,169
2020-04-27,0,Incheon,92,58,0
2020-04-27,0,Gwangju,30,25,0
2020-04-27,0,Daejeon,40,34,0
2020-04-27,0,Ulsan,43,36,1
2020-04-27,0,Sejong,46,35,0
2020-04-27,0,Gyeonggi-do,671,470,14
2020-04-27,0,Gangwon-do,53,35,2
2020-04-27,0,Chungcheongbuk-do,45,40,0
2020-04-27,0,Chungcheongnam-do,142,123,0
2020-04-27,0,Jeollabuk-do,18,10,0
2020-04-27,0,Jeollanam-do,15,9,0
2020-04-27,0,Gyeongsangbuk-do,1364,1114,52
2020-04-27,0,Gyeongsangnam-do,117,94,0
2020-04-27,0,Jeju-do,13,8,0
2020-04-28,0,Seoul,633,427,2
2020-04-28,0,Busan,137,116,3
2020-04-28,0,Daegu,6849,6056,170
2020-04-28,0,Incheon,93,63,0
2020-04-28,0,Gwangju,30,25,0
2020-04-28,0,Daejeon,40,35,0
2020-04-28,0,Ulsan,43,36,1
2020-04-28,0,Sejong,46,35,0
2020-04-28,0,Gyeonggi-do,674,475,14
2020-04-28,0,Gangwon-do,53,37,2
2020-04-28,0,Chungcheongbuk-do,45,40,0
2020-04-28,0,Chungcheongnam-do,142,123,0
2020-04-28,0,Jeollabuk-do,18,10,0
2020-04-28,0,Jeollanam-do,15,10,0
2020-04-28,0,Gyeongsangbuk-do,1365,1119,52
2020-04-28,0,Gyeongsangnam-do,117,97,0
2020-04-28,0,Jeju-do,13,7,0
2020-04-29,0,Seoul,633,437,2
2020-04-29,0,Busan,137,116,3
2020-04-29,0,Daegu,6852,6075,171
2020-04-29,0,Incheon,93,66,0
2020-04-29,0,Gwangju,30,26,0
2020-04-29,0,Daejeon,40,35,0
2020-04-29,0,Ulsan,43,37,1
2020-04-29,0,Sejong,46,36,0
2020-04-29,0,Gyeonggi-do,676,481,15
2020-04-29,0,Gangwon-do,53,37,2
2020-04-29,0,Chungcheongbuk-do,45,40,0
2020-04-29,0,Chungcheongnam-do,143,123,0
2020-04-29,0,Jeollabuk-do,18,10,0
2020-04-29,0,Jeollanam-do,15,10,0
2020-04-29,0,Gyeongsangbuk-do,1365,1133,52
2020-04-29,0,Gyeongsangnam-do,117,97,0
2020-04-29,0,Jeju-do,13,8,0
2020-04-30,0,Seoul,633,453,2
2020-04-30,0,Busan,137,116,3
2020-04-30,0,Daegu,6852,6144,172
2020-04-30,0,Incheon,93,68,0
2020-04-30,0,Gwangju,30,27,0
2020-04-30,0,Daejeon,40,35,0
2020-04-30,0,Ulsan,43,37,1
2020-04-30,0,Sejong,46,38,0
2020-04-30,0,Gyeonggi-do,676,486,15
2020-04-30,0,Gangwon-do,53,40,2
2020-04-30,0,Chungcheongbuk-do,45,41,0
2020-04-30,0,Chungcheongnam-do,143,127,0
2020-04-30,0,Jeollabuk-do,18,11,0
2020-04-30,0,Jeollanam-do,15,11,0
2020-04-30,0,Gyeongsangbuk-do,1365,1147,52
2020-04-30,0,Gyeongsangnam-do,117,97,0
2020-04-30,0,Jeju-do,13,8,0
2020-05-01,0,Seoul,634,455,2
2020-05-01,0,Busan,137,116,3
2020-05-01,0,Daegu,6852,6144,172
2020-05-01,0,Incheon,94,69,0
2020-05-01,0,Gwangju,30,27,0
2020-05-01,0,Daejeon,40,35,0
2020-05-01,0,Ulsan,43,37,1
2020-05-01,0,Sejong,46,39,0
2020-05-01,0,Gyeonggi-do,678,488,16
2020-05-01,0,Gangwon-do,53,40,2
2020-05-01,0,Chungcheongbuk-do,45,41,0
2020-05-01,0,Chungcheongnam-do,143,128,0
2020-05-01,0,Jeollabuk-do,18,12,0
2020-05-01,0,Jeollanam-do,15,12,0
2020-05-01,0,Gyeongsangbuk-do,1366,1149,52
2020-05-01,0,Gyeongsangnam-do,117,98,0
2020-05-01,0,Jeju-do,13,8,0
2020-05-02,0,Seoul,635,463,2
2020-05-02,0,Busan,138,117,3
2020-05-02,0,Daegu,6852,6155,174
2020-05-02,0,Incheon,95,70,0
2020-05-02,0,Gwangju,30,28,0
2020-05-02,0,Daejeon,40,36,0
2020-05-02,0,Ulsan,43,37,1
2020-05-02,0,Sejong,46,41,0
2020-05-02,0,Gyeonggi-do,678,498,16
2020-05-02,0,Gangwon-do,53,42,2
2020-05-02,0,Chungcheongbuk-do,45,41,0
2020-05-02,0,Chungcheongnam-do,143,128,0
2020-05-02,0,Jeollabuk-do,18,12,0
2020-05-02,0,Jeollanam-do,15,12,0
2020-05-02,0,Gyeongsangbuk-do,1366,1154,52
2020-05-02,0,Gyeongsangnam-do,117,99,0
2020-05-02,0,Jeju-do,13,8,0
2020-05-03,0,Seoul,637,473,2
2020-05-03,0,Busan,138,117,3
2020-05-03,0,Daegu,6856,6167,174
2020-05-03,0,Incheon,95,72,0
2020-05-03,0,Gwangju,30,28,0
2020-05-03,0,Daejeon,40,36,0
2020-05-03,0,Ulsan,43,37,1
2020-05-03,0,Sejong,46,42,0
2020-05-03,0,Gyeonggi-do,680,510,16
2020-05-03,0,Gangwon-do,53,43,2
2020-05-03,0,Chungcheongbuk-do,45,42,0
2020-05-03,0,Chungcheongnam-do,143,128,0
2020-05-03,0,Jeollabuk-do,18,12,0
2020-05-03,0,Jeollanam-do,15,12,0
2020-05-03,0,Gyeongsangbuk-do,1366,1165,52
2020-05-03,0,Gyeongsangnam-do,117,100,0
2020-05-03,0,Jeju-do,13,8,0
2020-05-04,0,Seoul,637,481,2
2020-05-04,0,Busan,138,117,3
2020-05-04,0,Daegu,6856,6177,174
2020-05-04,0,Incheon,96,72,0
2020-05-04,0,Gwangju,30,28,0
2020-05-04,0,Daejeon,40,36,1
2020-05-04,0,Ulsan,44,37,1
2020-05-04,0,Sejong,46,44,0
2020-05-04,0,Gyeonggi-do,681,515,16
2020-05-04,0,Gangwon-do,53,42,2
2020-05-04,0,Chungcheongbuk-do,45,42,0
2020-05-04,0,Chungcheongnam-do,143,128,0
2020-05-04,0,Jeollabuk-do,18,12,0
2020-05-04,0,Jeollanam-do,16,12,0
2020-05-04,0,Gyeongsangbuk-do,1366,1173,53
2020-05-04,0,Gyeongsangnam-do,117,101,0
2020-05-04,0,Jeju-do,13,8,0
2020-05-05,0,Seoul,637,489,2
2020-05-05,0,Busan,138,117,3
2020-05-05,0,Daegu,6856,6199,176
2020-05-05,0,Incheon,97,71,0
2020-05-05,0,Gwangju,30,28,0
2020-05-05,0,Daejeon,40,36,1
2020-05-05,0,Ulsan,44,38,1
2020-05-05,0,Sejong,46,45,0
2020-05-05,0,Gyeonggi-do,681,518,16
2020-05-05,0,Gangwon-do,53,42,2
2020-05-05,0,Chungcheongbuk-do,45,42,0
2020-05-05,0,Chungcheongnam-do,143,128,0
2020-05-05,0,Jeollabuk-do,18,12,0
2020-05-05,0,Jeollanam-do,16,12,0
2020-05-05,0,Gyeongsangbuk-do,1366,1186,53
2020-05-05,0,Gyeongsangnam-do,117,102,0
2020-05-05,0,Jeju-do,13,8,0
2020-05-06,0,Seoul,637,494,2
2020-05-06,0,Busan,138,119,3
2020-05-06,0,Daegu,6856,6217,177
2020-05-06,0,Incheon,97,72,0
